Timestamp,Air Temp WSSR [Sagehorn Ranch WS], flag
8/6/2016 21:50,16.57,P
8/6/2016 21:55,16.44,P
8/6/2016 22:00,16.44,P
8/6/2016 22:05,16.3,P
8/6/2016 22:10,16.16,P
8/6/2016 22:15,16.13,P
8/6/2016 22:20,16.13,P
8/6/2016 22:25,16.23,P
8/6/2016 22:30,16.03,P
8/6/2016 22:35,15.86,P
8/6/2016 22:40,15.72,P
8/6/2016 22:45,15.82,P
8/6/2016 22:50,15.55,P
8/6/2016 22:55,15.62,P
8/6/2016 23:00,15.62,P
8/6/2016 23:05,15.72,P
8/6/2016 23:10,15.69,P
8/6/2016 23:15,15.72,P
8/6/2016 23:20,15.89,P
8/6/2016 23:25,15.69,P
8/6/2016 23:30,15.31,P
8/6/2016 23:35,15.11,P
8/6/2016 23:40,14.9,P
8/6/2016 23:45,14.8,P
8/6/2016 23:50,14.7,P
8/6/2016 23:55,14.66,P
8/7/2016 0:00,14.53,P
8/7/2016 0:05,14.49,P
8/7/2016 0:10,14.36,P
8/7/2016 0:15,14.36,P
8/7/2016 0:20,14.36,P
8/7/2016 0:25,14.43,P
8/7/2016 0:30,14.43,P
8/7/2016 0:35,14.6,P
8/7/2016 0:40,14.57,P
8/7/2016 0:45,14.64,P
8/7/2016 0:50,14.33,P
8/7/2016 0:55,14.02,P
8/7/2016 1:00,13.82,P
8/7/2016 1:05,13.62,P
8/7/2016 1:10,13.55,P
8/7/2016 1:15,13.41,P
8/7/2016 1:20,13.31,P
8/7/2016 1:25,13.1,P
8/7/2016 1:30,12.9,P
8/7/2016 1:35,12.76,P
8/7/2016 1:40,12.7,P
8/7/2016 1:45,12.59,P
8/7/2016 1:50,12.59,P
8/7/2016 1:55,12.66,P
8/7/2016 2:00,12.83,P
8/7/2016 2:05,12.76,P
8/7/2016 2:10,12.66,P
8/7/2016 2:15,12.42,P
8/7/2016 2:20,12.29,P
8/7/2016 2:25,12.18,P
8/7/2016 2:30,12.25,P
8/7/2016 2:35,12.12,P
8/7/2016 2:40,12.05,P
8/7/2016 2:45,11.88,P
8/7/2016 2:50,11.71,P
8/7/2016 2:55,11.75,P
8/7/2016 3:00,11.68,P
8/7/2016 3:05,11.61,P
8/7/2016 3:10,11.71,P
8/7/2016 3:15,11.51,P
8/7/2016 3:20,11.41,P
8/7/2016 3:25,11.58,P
8/7/2016 3:30,11.58,P
8/7/2016 3:35,11.54,P
8/7/2016 3:40,11.58,P
8/7/2016 3:45,11.41,P
8/7/2016 3:50,11.17,P
8/7/2016 3:55,11.03,P
8/7/2016 4:00,10.9,P
8/7/2016 4:05,10.96,P
8/7/2016 4:10,11.03,P
8/7/2016 4:15,10.86,P
8/7/2016 4:20,10.76,P
8/7/2016 4:25,10.72,P
8/7/2016 4:30,10.59,P
8/7/2016 4:35,10.52,P
8/7/2016 4:40,10.52,P
8/7/2016 4:45,10.42,P
8/7/2016 4:50,10.28,P
8/7/2016 4:55,10.21,P
8/7/2016 5:00,10.25,P
8/7/2016 5:05,10.04,P
8/7/2016 5:10,10.08,P
8/7/2016 5:15,9.97,P
8/7/2016 5:20,10.04,P
8/7/2016 5:25,10.11,P
8/7/2016 5:30,10.01,P
8/7/2016 5:35,10.11,P
8/7/2016 5:40,10.62,P
8/7/2016 5:45,11.13,P
8/7/2016 5:50,11.17,P
8/7/2016 5:55,10.83,P
8/7/2016 6:00,10.69,P
8/7/2016 6:05,10.9,P
8/7/2016 6:10,11.03,P
8/7/2016 6:15,11.37,P
8/7/2016 6:20,11.82,P
8/7/2016 6:25,12.4,P
8/7/2016 6:30,12.36,P
8/7/2016 6:35,13.08,P
8/7/2016 6:40,13.76,P
8/7/2016 6:45,14.03,P
8/7/2016 6:50,14.2,P
8/7/2016 6:55,14.47,P
8/7/2016 7:00,15.01,P
8/7/2016 7:05,15.14,P
8/7/2016 7:10,15.28,P
8/7/2016 7:15,15.89,P
8/7/2016 7:20,15.93,P
8/7/2016 7:25,16.23,P
8/7/2016 7:30,16.16,P
8/7/2016 7:35,16.67,P
8/7/2016 7:40,16.87,P
8/7/2016 7:45,17.21,P
8/7/2016 7:50,17.59,P
8/7/2016 7:55,17.48,P
8/7/2016 8:00,17.58,P
8/7/2016 8:05,18.33,P
8/7/2016 8:10,17.99,P
8/7/2016 8:15,18.26,P
8/7/2016 8:20,18.22,P
8/7/2016 8:25,18.5,P
8/7/2016 8:30,18.8,P
8/7/2016 8:35,19.01,P
8/7/2016 8:40,19.55,P
8/7/2016 8:45,20.23,P
8/7/2016 8:50,20.81,P
8/7/2016 8:55,21.25,P
8/7/2016 9:00,21.69,P
8/7/2016 9:05,21.69,P
8/7/2016 9:10,22.13,P
8/7/2016 9:15,21.79,P
8/7/2016 9:20,22.24,P
8/7/2016 9:25,22.51,P
8/7/2016 9:30,22.68,P
8/7/2016 9:35,23.12,P
8/7/2016 9:40,23.26,P
8/7/2016 9:45,23.05,P
8/7/2016 9:50,23.6,P
8/7/2016 9:55,23.6,P
8/7/2016 10:00,23.97,P
8/7/2016 10:05,24.31,P
8/7/2016 10:10,23.56,P
8/7/2016 10:15,24.37,P
8/7/2016 10:20,24.88,P
8/7/2016 10:25,24.82,P
8/7/2016 10:30,24.78,P
8/7/2016 10:35,25.26,P
8/7/2016 10:40,25.84,P
8/7/2016 10:45,26.48,P
8/7/2016 10:50,26.69,P
8/7/2016 10:55,26.38,P
8/7/2016 11:00,26.48,P
8/7/2016 11:05,26.44,P
8/7/2016 11:10,26.47,P
8/7/2016 11:15,26.99,P
8/7/2016 11:20,26.44,P
8/7/2016 11:25,26.1,P
8/7/2016 11:30,25.96,P
8/7/2016 11:35,25.49,P
8/7/2016 11:40,25.96,P
8/7/2016 11:45,25.42,P
8/7/2016 11:50,25.69,P
8/7/2016 11:55,26.37,P
8/7/2016 12:00,26.03,P
8/7/2016 12:05,26.44,P
8/7/2016 12:10,26.64,P
8/7/2016 12:15,27.19,P
8/7/2016 12:20,27.63,P
8/7/2016 12:25,27.8,P
8/7/2016 12:30,27.12,P
8/7/2016 12:35,26.81,P
8/7/2016 12:40,26.95,P
8/7/2016 12:45,26.98,P
8/7/2016 12:50,27.36,P
8/7/2016 12:55,27.05,P
8/7/2016 13:00,25.96,P
8/7/2016 13:05,25.89,P
8/7/2016 13:10,26.1,P
8/7/2016 13:15,25.28,P
8/7/2016 13:20,25.08,P
8/7/2016 13:25,24.87,P
8/7/2016 13:30,24.63,P
8/7/2016 13:35,24.7,P
8/7/2016 13:40,23.99,P
8/7/2016 13:45,24.37,P
8/7/2016 13:50,24.57,P
8/7/2016 13:55,24.81,P
8/7/2016 14:00,25.26,P
8/7/2016 14:05,25.43,P
8/7/2016 14:10,25.12,P
8/7/2016 14:15,25.02,P
8/7/2016 14:20,25.87,P
8/7/2016 14:25,25.29,P
8/7/2016 14:30,25.19,P
8/7/2016 14:35,25.05,P
8/7/2016 14:40,24.61,P
8/7/2016 14:45,25.33,P
8/7/2016 14:50,24.99,P
8/7/2016 14:55,24.64,P
8/7/2016 15:00,25.12,P
8/7/2016 15:05,24.92,P
8/7/2016 15:10,25.19,P
8/7/2016 15:15,25.39,P
8/7/2016 15:20,25.63,P
8/7/2016 15:25,25.53,P
8/7/2016 15:30,25.56,P
8/7/2016 15:35,24.92,P
8/7/2016 15:40,24.92,P
8/7/2016 15:45,25.15,P
8/7/2016 15:50,25.5,P
8/7/2016 15:55,25.05,P
8/7/2016 16:00,25.26,P
8/7/2016 16:05,25.02,P
8/7/2016 16:10,24.78,P
8/7/2016 16:15,25.22,P
8/7/2016 16:20,25.16,P
8/7/2016 16:25,25.05,P
8/7/2016 16:30,25.09,P
8/7/2016 16:35,24.47,P
8/7/2016 16:40,24.37,P
8/7/2016 16:45,25.05,P
8/7/2016 16:50,24.92,P
8/7/2016 16:55,25.6,P
8/7/2016 17:00,24.88,P
8/7/2016 17:05,24.34,P
8/7/2016 17:10,24.17,P
8/7/2016 17:15,24.13,P
8/7/2016 17:20,24.03,P
8/7/2016 17:25,24.17,P
8/7/2016 17:30,23.93,P
8/7/2016 17:35,24.1,P
8/7/2016 17:40,23.9,P
8/7/2016 17:45,23.59,P
8/7/2016 17:50,23.72,P
8/7/2016 17:55,23.76,P
8/7/2016 18:00,23.56,P
8/7/2016 18:05,23.56,P
8/7/2016 18:10,23.32,P
8/7/2016 18:15,23.05,P
8/7/2016 18:20,22.78,P
8/7/2016 18:25,22.88,P
8/7/2016 18:30,22.64,P
8/7/2016 18:35,22.06,P
8/7/2016 18:40,21.45,P
8/7/2016 18:45,21.15,P
8/7/2016 18:50,20.91,P
8/7/2016 18:55,20.63,P
8/7/2016 19:00,20.43,P
8/7/2016 19:05,20.33,P
8/7/2016 19:10,20.29,P
8/7/2016 19:15,20.19,P
8/7/2016 19:20,20.33,P
8/7/2016 19:25,20.3,P
8/7/2016 19:30,20.61,P
8/7/2016 19:35,20.61,P
8/7/2016 19:40,20.44,P
8/7/2016 19:45,20.27,P
8/7/2016 19:50,20.17,P
8/7/2016 19:55,19.79,P
8/7/2016 20:00,19.62,P
8/7/2016 20:05,19.72,P
8/7/2016 20:10,19.55,P
8/7/2016 20:15,19.31,P
8/7/2016 20:20,19.28,P
8/7/2016 20:25,19.18,P
8/7/2016 20:30,19.08,P
8/7/2016 20:35,18.77,P
8/7/2016 20:40,18.8,P
8/7/2016 20:45,18.57,P
8/7/2016 20:50,18.64,P
8/7/2016 20:55,18.6,P
8/7/2016 21:00,18.74,P
8/7/2016 21:05,18.57,P
8/7/2016 21:10,18.4,P
8/7/2016 21:15,18.13,P
8/7/2016 21:20,18.2,P
8/7/2016 21:25,18.54,P
8/7/2016 21:30,18.54,P
8/7/2016 21:35,18.34,P
8/7/2016 21:40,18.41,P
8/7/2016 21:45,18,P
8/7/2016 21:50,17.89,P
8/7/2016 21:55,17.45,P
8/7/2016 22:00,17.32,P
8/7/2016 22:05,17.39,P
8/7/2016 22:10,17.63,P
8/7/2016 22:15,17.63,P
8/7/2016 22:20,17.63,P
8/7/2016 22:25,17.46,P
8/7/2016 22:30,17.53,P
8/7/2016 22:35,17.6,P
8/7/2016 22:40,17.8,P
8/7/2016 22:45,18.07,P
8/7/2016 22:50,18,P
8/7/2016 22:55,17.83,P
8/7/2016 23:00,17.56,P
8/7/2016 23:05,17.36,P
8/7/2016 23:10,17.08,P
8/7/2016 23:15,16.98,P
8/7/2016 23:20,16.98,P
8/7/2016 23:25,17.02,P
8/7/2016 23:30,17.32,P
8/7/2016 23:35,17.19,P
8/7/2016 23:40,17.02,P
8/7/2016 23:45,16.68,P
8/7/2016 23:50,16.61,P
8/7/2016 23:55,16.47,P
8/8/2016 0:00,16.44,P
8/8/2016 0:05,16.33,P
8/8/2016 0:10,16.13,P
8/8/2016 0:15,15.96,P
8/8/2016 0:20,15.72,P
8/8/2016 0:25,15.52,P
8/8/2016 0:30,15.45,P
8/8/2016 0:35,15.52,P
8/8/2016 0:40,15.62,P
8/8/2016 0:45,15.52,P
8/8/2016 0:50,15.35,P
8/8/2016 0:55,15.38,P
8/8/2016 1:00,15.45,P
8/8/2016 1:05,15.31,P
8/8/2016 1:10,15.55,P
8/8/2016 1:15,15.79,P
8/8/2016 1:20,15.69,P
8/8/2016 1:25,16.16,P
8/8/2016 1:30,16.33,P
8/8/2016 1:35,16.06,P
8/8/2016 1:40,15.65,P
8/8/2016 1:45,15.21,P
8/8/2016 1:50,14.94,P
8/8/2016 1:55,14.7,P
8/8/2016 2:00,14.49,P
8/8/2016 2:05,14.6,P
8/8/2016 2:10,14.6,P
8/8/2016 2:15,14.56,P
8/8/2016 2:20,14.9,P
8/8/2016 2:25,15.17,P
8/8/2016 2:30,14.77,P
8/8/2016 2:35,14.15,P
8/8/2016 2:40,14.42,P
8/8/2016 2:45,14.49,P
8/8/2016 2:50,14.66,P
8/8/2016 2:55,14.77,P
8/8/2016 3:00,14.73,P
8/8/2016 3:05,14.77,P
8/8/2016 3:10,14.66,P
8/8/2016 3:15,14.73,P
8/8/2016 3:20,14.6,P
8/8/2016 3:25,14.77,P
8/8/2016 3:30,14.8,P
8/8/2016 3:35,14.87,P
8/8/2016 3:40,14.8,P
8/8/2016 3:45,14.9,P
8/8/2016 3:50,14.73,P
8/8/2016 3:55,14.63,P
8/8/2016 4:00,14.46,P
8/8/2016 4:05,14.33,P
8/8/2016 4:10,14.33,P
8/8/2016 4:15,14.16,P
8/8/2016 4:20,14.05,P
8/8/2016 4:25,13.82,P
8/8/2016 4:30,13.75,P
8/8/2016 4:35,13.72,P
8/8/2016 4:40,13.82,P
8/8/2016 4:45,13.82,P
8/8/2016 4:50,13.68,P
8/8/2016 4:55,13.79,P
8/8/2016 5:00,13.85,P
8/8/2016 5:05,13.89,P
8/8/2016 5:10,13.62,P
8/8/2016 5:15,13.68,P
8/8/2016 5:20,13.79,P
8/8/2016 5:25,13.72,P
8/8/2016 5:30,13.65,P
8/8/2016 5:35,13.68,P
8/8/2016 5:40,13.82,P
8/8/2016 5:45,14.09,P
8/8/2016 5:50,14.47,P
8/8/2016 5:55,15.05,P
8/8/2016 6:00,15.66,P
8/8/2016 6:05,15.35,P
8/8/2016 6:10,15.08,P
8/8/2016 6:15,14.91,P
8/8/2016 6:20,15.14,P
8/8/2016 6:25,15.11,P
8/8/2016 6:30,15.28,P
8/8/2016 6:35,15.45,P
8/8/2016 6:40,15.31,P
8/8/2016 6:45,15.28,P
8/8/2016 6:50,15.48,P
8/8/2016 6:55,15.45,P
8/8/2016 7:00,15.52,P
8/8/2016 7:05,15.48,P
8/8/2016 7:10,15.78,P
8/8/2016 7:15,15.92,P
8/8/2016 7:20,16.26,P
8/8/2016 7:25,16.49,P
8/8/2016 7:30,16.53,P
8/8/2016 7:35,16.93,P
8/8/2016 7:40,17.37,P
8/8/2016 7:45,17.48,P
8/8/2016 7:50,17.75,P
8/8/2016 7:55,18.09,P
8/8/2016 8:00,18.22,P
8/8/2016 8:05,18.53,P
8/8/2016 8:10,18.43,P
8/8/2016 8:15,18.6,P
8/8/2016 8:20,19.18,P
8/8/2016 8:25,19.65,P
8/8/2016 8:30,19.92,P
8/8/2016 8:35,20.33,P
8/8/2016 8:40,20.87,P
8/8/2016 8:45,21.25,P
8/8/2016 8:50,21.62,P
8/8/2016 8:55,21.79,P
8/8/2016 9:00,21.9,P
8/8/2016 9:05,22.13,P
8/8/2016 9:10,22.2,P
8/8/2016 9:15,22.41,P
8/8/2016 9:20,22.85,P
8/8/2016 9:25,23.53,P
8/8/2016 9:30,24.04,P
8/8/2016 9:35,23.87,P
8/8/2016 9:40,24.48,P
8/8/2016 9:45,24.38,P
8/8/2016 9:50,24.58,P
8/8/2016 9:55,24.82,P
8/8/2016 10:00,25.26,P
8/8/2016 10:05,25.6,P
8/8/2016 10:10,25.77,P
8/8/2016 10:15,25.77,P
8/8/2016 10:20,25.97,P
8/8/2016 10:25,26.52,P
8/8/2016 10:30,26.17,P
8/8/2016 10:35,25.59,P
8/8/2016 10:40,26.03,P
8/8/2016 10:45,26.3,P
8/8/2016 10:50,25.62,P
8/8/2016 10:55,26.03,P
8/8/2016 11:00,25.79,P
8/8/2016 11:05,25.04,P
8/8/2016 11:10,24.87,P
8/8/2016 11:15,24.53,P
8/8/2016 11:20,25.08,P
8/8/2016 11:25,25.42,P
8/8/2016 11:30,25.15,P
8/8/2016 11:35,25.55,P
8/8/2016 11:40,24.7,P
8/8/2016 11:45,24.43,P
8/8/2016 11:50,24.16,P
8/8/2016 11:55,24.09,P
8/8/2016 12:00,24.09,P
8/8/2016 12:05,24.57,P
8/8/2016 12:10,24.36,P
8/8/2016 12:15,24.23,P
8/8/2016 12:20,23.62,P
8/8/2016 12:25,24.06,P
8/8/2016 12:30,24.2,P
8/8/2016 12:35,24.1,P
8/8/2016 12:40,23.59,P
8/8/2016 12:45,23.76,P
8/8/2016 12:50,24.2,P
8/8/2016 12:55,23.83,P
8/8/2016 13:00,23.59,P
8/8/2016 13:05,23.42,P
8/8/2016 13:10,23.42,P
8/8/2016 13:15,23.38,P
8/8/2016 13:20,23.56,P
8/8/2016 13:25,23.9,P
8/8/2016 13:30,23.69,P
8/8/2016 13:35,23.83,P
8/8/2016 13:40,24.1,P
8/8/2016 13:45,23.73,P
8/8/2016 13:50,23.86,P
8/8/2016 13:55,24,P
8/8/2016 14:00,24.41,P
8/8/2016 14:05,23.62,P
8/8/2016 14:10,22.87,P
8/8/2016 14:15,23.62,P
8/8/2016 14:20,23.83,P
8/8/2016 14:25,23.69,P
8/8/2016 14:30,23.9,P
8/8/2016 14:35,24.17,P
8/8/2016 14:40,24.61,P
8/8/2016 14:45,25.02,P
8/8/2016 14:50,24,P
8/8/2016 14:55,24.34,P
8/8/2016 15:00,24.17,P
8/8/2016 15:05,23.25,P
8/8/2016 15:10,22.87,P
8/8/2016 15:15,22.94,P
8/8/2016 15:20,23.62,P
8/8/2016 15:25,24.03,P
8/8/2016 15:30,24.1,P
8/8/2016 15:35,24,P
8/8/2016 15:40,23.62,P
8/8/2016 15:45,23.32,P
8/8/2016 15:50,23.42,P
8/8/2016 15:55,23.93,P
8/8/2016 16:00,23.83,P
8/8/2016 16:05,23.76,P
8/8/2016 16:10,23.72,P
8/8/2016 16:15,23.25,P
8/8/2016 16:20,22.19,P
8/8/2016 16:25,22.29,P
8/8/2016 16:30,22.02,P
8/8/2016 16:35,21.78,P
8/8/2016 16:40,21.79,P
8/8/2016 16:45,21.96,P
8/8/2016 16:50,21.82,P
8/8/2016 16:55,21.93,P
8/8/2016 17:00,21.72,P
8/8/2016 17:05,21.89,P
8/8/2016 17:10,22.41,P
8/8/2016 17:15,22.34,P
8/8/2016 17:20,22.44,P
8/8/2016 17:25,22.54,P
8/8/2016 17:30,22.54,P
8/8/2016 17:35,22.64,P
8/8/2016 17:40,22.54,P
8/8/2016 17:45,22.44,P
8/8/2016 17:50,22.03,P
8/8/2016 17:55,21.83,P
8/8/2016 18:00,21.72,P
8/8/2016 18:05,21.15,P
8/8/2016 18:10,21.11,P
8/8/2016 18:15,21.08,P
8/8/2016 18:20,21.01,P
8/8/2016 18:25,21.01,P
8/8/2016 18:30,21.01,P
8/8/2016 18:35,20.84,P
8/8/2016 18:40,20.63,P
8/8/2016 18:45,20.36,P
8/8/2016 18:50,20.09,P
8/8/2016 18:55,19.78,P
8/8/2016 19:00,19.41,P
8/8/2016 19:05,18.86,P
8/8/2016 19:10,18.69,P
8/8/2016 19:15,18.52,P
8/8/2016 19:20,18.46,P
8/8/2016 19:25,18.56,P
8/8/2016 19:30,18.67,P
8/8/2016 19:35,18.63,P
8/8/2016 19:40,18.67,P
8/8/2016 19:45,18.43,P
8/8/2016 19:50,18.43,P
8/8/2016 19:55,18.46,P
8/8/2016 20:00,18.39,P
8/8/2016 20:05,18.29,P
8/8/2016 20:10,18.22,P
8/8/2016 20:15,17.99,P
8/8/2016 20:20,17.85,P
8/8/2016 20:25,17.92,P
8/8/2016 20:30,17.75,P
8/8/2016 20:35,17.86,P
8/8/2016 20:40,17.79,P
8/8/2016 20:45,17.76,P
8/8/2016 20:50,17.69,P
8/8/2016 20:55,17.62,P
8/8/2016 21:00,17.62,P
8/8/2016 21:05,17.38,P
8/8/2016 21:10,17.42,P
8/8/2016 21:15,17.45,P
8/8/2016 21:20,17.52,P
8/8/2016 21:25,17.48,P
8/8/2016 21:30,17.21,P
8/8/2016 21:35,17.25,P
8/8/2016 21:40,17.18,P
8/8/2016 21:45,17.01,P
8/8/2016 21:50,17.01,P
8/8/2016 21:55,16.77,P
8/8/2016 22:00,17.01,P
8/8/2016 22:05,16.84,P
8/8/2016 22:10,16.87,P
8/8/2016 22:15,16.77,P
8/8/2016 22:20,16.81,P
8/8/2016 22:25,16.67,P
8/8/2016 22:30,16.67,P
8/8/2016 22:35,16.4,P
8/8/2016 22:40,16.44,P
8/8/2016 22:45,16.4,P
8/8/2016 22:50,16.71,P
8/8/2016 22:55,16.54,P
8/8/2016 23:00,16.37,P
8/8/2016 23:05,16.27,P
8/8/2016 23:10,16.3,P
8/8/2016 23:15,16.2,P
8/8/2016 23:20,15.99,P
8/8/2016 23:25,15.89,P
8/8/2016 23:30,15.99,P
8/8/2016 23:35,16.2,P
8/8/2016 23:40,16.33,P
8/8/2016 23:45,16.47,P
8/8/2016 23:50,16.4,P
8/8/2016 23:55,16.64,P
8/9/2016 0:00,16.64,P
8/9/2016 0:05,16.5,P
8/9/2016 0:10,16.74,P
8/9/2016 0:15,16.85,P
8/9/2016 0:20,16.95,P
8/9/2016 0:25,16.91,P
8/9/2016 0:30,16.81,P
8/9/2016 0:35,16.64,P
8/9/2016 0:40,16.54,P
8/9/2016 0:45,16.61,P
8/9/2016 0:50,16.71,P
8/9/2016 0:55,16.57,P
8/9/2016 1:00,16.47,P
8/9/2016 1:05,16.3,P
8/9/2016 1:10,16.37,P
8/9/2016 1:15,16.33,P
8/9/2016 1:20,16.13,P
8/9/2016 1:25,16.03,P
8/9/2016 1:30,15.82,P
8/9/2016 1:35,15.69,P
8/9/2016 1:40,15.58,P
8/9/2016 1:45,15.38,P
8/9/2016 1:50,15.24,P
8/9/2016 1:55,15,P
8/9/2016 2:00,14.97,P
8/9/2016 2:05,14.83,P
8/9/2016 2:10,14.87,P
8/9/2016 2:15,15,P
8/9/2016 2:20,14.83,P
8/9/2016 2:25,15,P
8/9/2016 2:30,14.9,P
8/9/2016 2:35,14.87,P
8/9/2016 2:40,14.9,P
8/9/2016 2:45,14.9,P
8/9/2016 2:50,14.83,P
8/9/2016 2:55,14.7,P
8/9/2016 3:00,14.7,P
8/9/2016 3:05,14.66,P
8/9/2016 3:10,14.66,P
8/9/2016 3:15,14.6,P
8/9/2016 3:20,14.49,P
8/9/2016 3:25,14.39,P
8/9/2016 3:30,14.29,P
8/9/2016 3:35,14.19,P
8/9/2016 3:40,14.39,P
8/9/2016 3:45,14.25,P
8/9/2016 3:50,14.08,P
8/9/2016 3:55,13.95,P
8/9/2016 4:00,13.91,P
8/9/2016 4:05,13.74,P
8/9/2016 4:10,13.84,P
8/9/2016 4:15,13.74,P
8/9/2016 4:20,13.57,P
8/9/2016 4:25,13.71,P
8/9/2016 4:30,13.78,P
8/9/2016 4:35,13.61,P
8/9/2016 4:40,13.51,P
8/9/2016 4:45,13.4,P
8/9/2016 4:50,13.27,P
8/9/2016 4:55,13.2,P
8/9/2016 5:00,13.27,P
8/9/2016 5:05,13.44,P
8/9/2016 5:10,13.41,P
8/9/2016 5:15,13.38,P
8/9/2016 5:20,13.44,P
8/9/2016 5:25,13.41,P
8/9/2016 5:30,13.34,P
8/9/2016 5:35,13.31,P
8/9/2016 5:40,13.58,P
8/9/2016 5:45,13.96,P
8/9/2016 5:50,14.3,P
8/9/2016 5:55,14.6,P
8/9/2016 6:00,15.01,P
8/9/2016 6:05,15.11,P
8/9/2016 6:10,15.11,P
8/9/2016 6:15,15.21,P
8/9/2016 6:20,15.31,P
8/9/2016 6:25,15.72,P
8/9/2016 6:30,15.93,P
8/9/2016 6:35,15.89,P
8/9/2016 6:40,15.79,P
8/9/2016 6:45,15.79,P
8/9/2016 6:50,15.69,P
8/9/2016 6:55,15.99,P
8/9/2016 7:00,16.13,P
8/9/2016 7:05,16.23,P
8/9/2016 7:10,16.43,P
8/9/2016 7:15,16.74,P
8/9/2016 7:20,16.87,P
8/9/2016 7:25,17.07,P
8/9/2016 7:30,17.51,P
8/9/2016 7:35,17.75,P
8/9/2016 7:40,17.82,P
8/9/2016 7:45,17.95,P
8/9/2016 7:50,18.16,P
8/9/2016 7:55,18.6,P
8/9/2016 8:00,18.84,P
8/9/2016 8:05,18.84,P
8/9/2016 8:10,19.14,P
8/9/2016 8:15,19.41,P
8/9/2016 8:20,19.62,P
8/9/2016 8:25,20.02,P
8/9/2016 8:30,19.99,P
8/9/2016 8:35,20.26,P
8/9/2016 8:40,20.77,P
8/9/2016 8:45,20.67,P
8/9/2016 8:50,20.7,P
8/9/2016 8:55,20.84,P
8/9/2016 9:00,21.32,P
8/9/2016 9:05,21.83,P
8/9/2016 9:10,22.41,P
8/9/2016 9:15,22.54,P
8/9/2016 9:20,23.02,P
8/9/2016 9:25,22.85,P
8/9/2016 9:30,23.6,P
8/9/2016 9:35,23.46,P
8/9/2016 9:40,23.7,P
8/9/2016 9:45,23.76,P
8/9/2016 9:50,24.24,P
8/9/2016 9:55,24.07,P
8/9/2016 10:00,24.82,P
8/9/2016 10:05,24.54,P
8/9/2016 10:10,24.47,P
8/9/2016 10:15,24.92,P
8/9/2016 10:20,25.36,P
8/9/2016 10:25,25.66,P
8/9/2016 10:30,25.56,P
8/9/2016 10:35,26.04,P
8/9/2016 10:40,26.07,P
8/9/2016 10:45,26.96,P
8/9/2016 10:50,27.12,P
8/9/2016 10:55,27.05,P
8/9/2016 11:00,27.33,P
8/9/2016 11:05,26.98,P
8/9/2016 11:10,27.56,P
8/9/2016 11:15,27.94,P
8/9/2016 11:20,28.52,P
8/9/2016 11:25,28.18,P
8/9/2016 11:30,28.38,P
8/9/2016 11:35,28.31,P
8/9/2016 11:40,28.01,P
8/9/2016 11:45,27.29,P
8/9/2016 11:50,26.54,P
8/9/2016 11:55,26.98,P
8/9/2016 12:00,26.64,P
8/9/2016 12:05,26.98,P
8/9/2016 12:10,26.61,P
8/9/2016 12:15,26.64,P
8/9/2016 12:20,27.39,P
8/9/2016 12:25,26.78,P
8/9/2016 12:30,26.71,P
8/9/2016 12:35,26.78,P
8/9/2016 12:40,28.11,P
8/9/2016 12:45,27.02,P
8/9/2016 12:50,26.92,P
8/9/2016 12:55,27.8,P
8/9/2016 13:00,27.19,P
8/9/2016 13:05,27.73,P
8/9/2016 13:10,27.19,P
8/9/2016 13:15,27.29,P
8/9/2016 13:20,27.16,P
8/9/2016 13:25,27.22,P
8/9/2016 13:30,27.7,P
8/9/2016 13:35,27.16,P
8/9/2016 13:40,26.44,P
8/9/2016 13:45,26.54,P
8/9/2016 13:50,26.75,P
8/9/2016 13:55,26.75,P
8/9/2016 14:00,26.37,P
8/9/2016 14:05,26.51,P
8/9/2016 14:10,26.37,P
8/9/2016 14:15,26.58,P
8/9/2016 14:20,26.13,P
8/9/2016 14:25,26.06,P
8/9/2016 14:30,26.54,P
8/9/2016 14:35,26.47,P
8/9/2016 14:40,26.64,P
8/9/2016 14:45,26.54,P
8/9/2016 14:50,26.27,P
8/9/2016 14:55,26.68,P
8/9/2016 15:00,26.54,P
8/9/2016 15:05,27.02,P
8/9/2016 15:10,26.92,P
8/9/2016 15:15,28.01,P
8/9/2016 15:20,27.56,P
8/9/2016 15:25,27.05,P
8/9/2016 15:30,28.18,P
8/9/2016 15:35,27.97,P
8/9/2016 15:40,27.77,P
8/9/2016 15:45,28.55,P
8/9/2016 15:50,28.65,P
8/9/2016 15:55,28.72,P
8/9/2016 16:00,28.31,P
8/9/2016 16:05,27.87,P
8/9/2016 16:10,27.16,P
8/9/2016 16:15,27.67,P
8/9/2016 16:20,27.56,P
8/9/2016 16:25,27.22,P
8/9/2016 16:30,26.88,P
8/9/2016 16:35,27.33,P
8/9/2016 16:40,26.88,P
8/9/2016 16:45,26.61,P
8/9/2016 16:50,26.75,P
8/9/2016 16:55,27.02,P
8/9/2016 17:00,26.81,P
8/9/2016 17:05,26.81,P
8/9/2016 17:10,26.85,P
8/9/2016 17:15,26.81,P
8/9/2016 17:20,26.44,P
8/9/2016 17:25,26.3,P
8/9/2016 17:30,26.27,P
8/9/2016 17:35,26.47,P
8/9/2016 17:40,26.47,P
8/9/2016 17:45,26.51,P
8/9/2016 17:50,26.78,P
8/9/2016 17:55,27.16,P
8/9/2016 18:00,27.16,P
8/9/2016 18:05,26.85,P
8/9/2016 18:10,26.31,P
8/9/2016 18:15,26.34,P
